EVT13031OPTA;Force of arms must be considered.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13031OPTB;We must respect and tolerate the differences between our respective cultures.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME13051;Smugglers Dodge Trade Restrictions;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC13051;Due to the trade restrictions on the sale of opium, a number of western merchants have instead gone underground. We have word that a group of them have set up shop in one of our coastal provinces, but so far none of the locals seem willing to come forth with information. If we allow the smuggling ring to remain, it seems only a matter of time before the opium problem spreads.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13051OPTA;Ignore them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13051OPTB;Do whatever it takes to uproot them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC13061;The use of opium in a neighboring province has now spread to the inland. Farmers and laborers throughout $STATENAME$ fail to turn up for work, and entire fields fall fallow, as the people slip further and further down into the mists of consuming dependence.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME13185;An Invitation Arrives;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC13185;A group of western expatriates currently residing in $CAPITAL$ have offered an invitation to high-ranking members of the $COUNTRY_ADJ$ government to attend a fancy affair in the legation quarter. We're well aware that this is just an excuse for these men to gain more influence in $COUNTRY$ -- but there could be benefits for us as well, namely using the opportunity to gain insight into their methods.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13185OPTA;Attend the function.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13185OPTB;Refuse. We don't need their methods.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME13186;$FROMCOUNTRY_ADJ$ Influence;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC13186;A group of $COUNTRY_ADJ$ entrepreneurs recently spent time plying $FROMCOUNTRY_ADJ$ officials with fine wine and favors at a formal affair in $FROMCOUNTRY$'s legation quarter. The result is promising -- a number of new business ventures and trade deals, giving $COUNTRY$ greater sway over $FROMCOUNTRY_ADJ$ affairs. All these men require is our government's support.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC13220;Several of the Great Powers have in the past few years sought to establish formalized and permanent embassies in $COUNTRYNAME$, but up until now we've turned down their proposals. However, an idea has been floating around the capital that we should perhaps allow them to set up these embassies after all, provided they are all kept in one place where we can exact some amount of control over them. Perhaps a Legation Quarter in $CAPITAL$ could be just the thing?;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13186OPTA;We'll gladly support this initiative.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13186OPTB;They have our permission to continue, but we can offer no support.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13186OPTC;This is not in our best interest.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME13202;$FROMCOUNTRY_ADJ$ Relations;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC13202;Our relations with $FROMCOUNTRY$ have worsened to the point that members of their government have begun a campaign to reduce or even eliminate $COUNTRY_ADJ$ influence. Some of our diplomats have fled, and now we are faced with the unpleasant prospect of either enforcing our interests or suffering embarrassment at our inability to manage a former ally.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC13240_NEW;The oil lamp flickered, casting an orange, sooty glow across the moist brown of the cargo hold. The average ship docking in $COUNTRY$ carried very little to raise an eyebrow, but years of being fooled and fooled again by foreign merchants, trying to dodge some excise or other, had left him with a sixth sense for when things were out of order. A rat scurrying between some crates tipped him off. A sweet, pungent scent too familiar not to be alluring. Opium. A cargo hold full of opium.;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT13202OPTA;We will defend our interests.;;;;;;;;;;;;x;;;;;;;;;;;;;;,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;
EVT13202OPTB;We will not go to war over this.;;;;;;;;;;;;x;;;;;;;;;;;;;;,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37710;Carlism Prevails;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37710;A new line of the Bourbon family has been established on the Spanish throne, descending from the Infante Carlos. To many traditionalists, this signals a rebirth of the true Spanish Empire. Others are not so optimistic.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37710OPTA;Long live the true King!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37711;The First Carlist War;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37711;The death of King Ferdinand in 1833 and the ascension of young Isabela (only three years old at the time) to the throne of Spain sparked a revolt by supporters of the King's brother, the Infante Carlos. He intends to depose Isabela and establish a separate branch of the Bourbon family, as well as restore the Spanish Empire to its traditional glory -- something liberals say simply cannot be done.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37711OPTA;Carlos will bring Spain to ruin!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37711OPTB;Put him on the throne!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37712;The Carlists Defeated!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37712;The Carlists have been routed and peace has been restored to Spain -- for now.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37712OPTA;That is a relief.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37713;Return of the Carlists;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37713;We thought the supporters of the Infante Carlos and his descendants had been completely routed, yet once again there are reports of a cell having been established in one of our provinces. Supporters of the current pretender are busy drumming up recruits and calling for the overthrow of the Spanish government. Rooting them out will not be easy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37713OPTA;Do whatever it takes to hunt them down.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37713OPTB;Let them talk.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37714;Carlist Sympathies;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37714;It seems that sympathies for the Carlists among the locals in $PROVINCENAME$ have been increasing. Reports have it that another rebel cell has been established, and that a campaign of resistance against Spanish authorities has begun.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37714OPTA;This is not good news.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37715;Carlist Cell Discovered!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37715;The Carlist cell in $PROVINCENAME$ has been found! After a battle with authorities, the majority of the rebels have been either captured or executed. We have found good information in their base, including the names of many of their supporters throughout $PROVINCENAME$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37715OPTA;Excellent work!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37716;The Christinos Prevail!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37716;The capital has been overrun, the pretender king driven into the provinces, and the original royal line descending from Ferdinand VII has been restored to the Spanish throne. Many liberals are breathing a sigh of relief, but reactionaries are furious. Already supporters of the pretender are seeking new allies in the countryside.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37716OPTA;Long live the Queen!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37717;Rise of the Christinos;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37717;The supporters of the former royal line still exist, and we have begun to receive reports of a Christino cell having been established in one of our provinces. They are gaining a great deal of support among liberals in the province with their calls for an overthrow of the 'pretender' on the throne. The cell is well-hidden, and rooting them out will not be easy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37717OPTA;Do whatever it takes to hunt them down.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37717OPTB;Let them talk.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37718;Christino Sympathies;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37718;It seems that sympathies for the Christinos among the locals in $PROVINCENAME$ have been increasing. Reports have it that another rebel cell has been established, and that a campaign of resistance against Spanish authorities has begun.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37718OPTA;This is not good news.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37719;Christino Cell Discovered!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37719;The Christino cell in $PROVINCENAME$ has been found! After a battle with authorities, the majority of the rebels have been either captured or executed. We have found good information in their base, including the names of many of their supporters throughout $PROVINCENAME$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37719OPTA;Excellent work!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37720;The Glorious Revolution;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37720;The death of Leopoldo O'Donnell has eroded Queen Isabella's support, to the point where a movement to overthrow her has rapidly developed. A mutiny by naval officers in Cadiz has provided the spark for a widespread revolt against Isabella's rule. Her chief minister and generals have deserted her, and Isabella was forced to flee into exile. For the moment, Spain stands without a ruler, and the provisional government argues over what its next step should be. Some favor abandoning the monarchy altogether, but most feel a new king should be selected. Isabella's heir, Prince Alfonso, is thought by many to be too much under her influence. Other choices are the moderate Prince Leopold of Hohenzollern and the liberal Prince Amadeo of Savoy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37720OPTA;Give the crown to Prince Amadeo of Savoy.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37720OPTB;Give the crown to Prince Leopold of Hohenzollern.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37720OPTC;Prince Alfonso shall rule no matter the opposition.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37720OPTD;There will be no king. Parliament shall rule Spain.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37721;The Spanish Succession;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37721;With Queen Isabella II having been deposed by a revolt, the Spanish provisional government has been busy seeking a new monarch to assume the throne... and among the candidates considered was Prince Leopold of Hohenzollern. Our government objected strongly to the move, as this would spread Prussian influence to our southern border, and while this did convince Prince Leopold to turn down the throne it has not endeared us to the Prussians.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37721OPTA;A German prince on the Spanish throne? Outrageous!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37722;King Leopold of Spain;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37722;With Queen Isabella II having been deposed by a revolt, the Spanish provisional government has been busy seeking a new monarch... and the candidate they have chosen is none other than Prince Leopold of Hohenzollern. A German prince on the Spanish throne is a direct threat to our nation's security. We must do something about this immediately!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37722OPTA;We will not accept this.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37722OPTB;There is nothing we can do.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37725;King Leopold Assassinated!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37725;The Hohenzollern king of Spain, controversial since his ascension to the throne and constantly balked in the royal courts by monarchists advocating a return to the Bourbon line, was shot dead in his carriage shortly after arriving in Madrid following a country outing. The country is left in chaos and once again without a monarch on the throne.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37725OPTA;Declare the Spanish Republic!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37725OPTB;Give the throne to Prince Alfonso.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37730;The Abdication of Amadeo;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37730;King Amadeo, controversial since his ascension and constantly balked in the royal courts by monarchists advocating a return to the Bourbon line, has angrily declared Spain to be 'ungovernable' after the Hidalgo Affair forced him into conflict with the nation's military and has abdicated the throne. The country is left in chaos and once again without a monarch.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37730OPTA;Declare the Spanish Republic!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37730OPTB;Give the throne to Prince Alfonso.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37735;A Return to Bourbon Rule;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37735;The Spanish Republic has been contentious since its inception. After a series of failed governments, many Spaniards have come to favor a return to the stability of Bourbon rule. In a coup led by Brigadier General Martinez Campos, the Republican army has declared its allegiance to Prince Alfonso -- son of the exiled Queen Isabella II -- and named him King of Spain.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37735OPTA;Long live the King!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37735OPTB;We will resist this coup attempt. To arms!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37740;The Treaty of Paris, $YEAR$;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37740;We are losing the war with $FROMCOUNTRY$, and it's only a matter of time before we're forced to submit to a humiliating defeat. The $FROMCOUNTRY_ADJ$ government has made it clear it considers our colonial holdings to be beyond our ability to control, and is willing to purchase them for a 'fair' price. Failure to submit to their demands will mean the war dragging on to its inevitable conclusion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37740OPTA;Give them what they want.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37740OPTB;We refuse! Let them fight for it!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37741;$FROMCOUNTRY$ Has Agreed;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37741;$FROMCOUNTRY$ has signed the Treaty of Paris. Their colonial holdings are ours, for a price.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37741OPTA;Excellent!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37742;$FROMCOUNTRY$ Has Refused!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37742;$FROMCOUNTRY$ has refused to sign the Treaty of Paris. The war continues!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37742OPTA;Make no additional demands.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37742OPTB;They will regret this. Lay claim to their colonies.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37743;Carlist Propaganda;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37743;The Carlists have been spreading their propaganda into neighboring $PROVINCENAME$, and reports have it that their lies are finding a ready audience among the locals. We can put a stop to their efforts, though not without being rather indiscriminate in our arrests and reprisals among $PROVINCENAME$'s poor. Still, radical measures may be called for in order to stop the Carlists from gaining headway here.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37743OPTA;Do whatever it takes to stop them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37743OPTB;Let them talk.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME37744;Christino Propaganda;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC37744;The Christinos have been spreading their propaganda into neighboring $PROVINCENAME$, and reports have it that their lies are finding a ready audience among the locals. We can put a stop to their efforts, though not without being rather indiscriminate in our arrests and reprisals among $PROVINCENAME$'s poor. Still, radical measures may be called for in order to stop the Christinos from gaining headway here.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT37744OPTA;Do whatever it takes to stop them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
